Entity,Code,Day,monthly_sea_surface_temperature_anomaly
Southern Hemisphere,,1897-05-15,-0.1755
Southern Hemisphere,,1897-06-15,-0.2727
Southern Hemisphere,,1897-07-15,-0.4024
Southern Hemisphere,,1897-08-15,-0.2808
Southern Hemisphere,,1897-09-15,-0.3602
Southern Hemisphere,,1897-10-15,-0.4433
Southern Hemisphere,,1897-11-15,-0.5257
Southern Hemisphere,,1897-12-15,-0.5652
Southern Hemisphere,,1898-01-15,-0.3851
Southern Hemisphere,,1898-02-15,-0.4966
Southern Hemisphere,,1898-03-15,-0.5925
Southern Hemisphere,,1898-04-15,-0.7109
Southern Hemisphere,,1898-05-15,-0.5728
Southern Hemisphere,,1898-06-15,-0.5263
Southern Hemisphere,,1898-07-15,-0.6136
Southern Hemisphere,,1898-08-15,-0.4907
Southern Hemisphere,,1898-09-15,-0.5599
Southern Hemisphere,,1898-10-15,-0.7023
Southern Hemisphere,,1898-11-15,-0.5487
Southern Hemisphere,,1898-12-15,-0.6264
Southern Hemisphere,,1899-01-15,-0.3901
Southern Hemisphere,,1899-02-15,-0.3432
Southern Hemisphere,,1899-03-15,-0.388
Southern Hemisphere,,1899-04-15,-0.4958
Southern Hemisphere,,1899-05-15,-0.3748
Southern Hemisphere,,1899-06-15,-0.3996
Southern Hemisphere,,1899-07-15,-0.5188
Southern Hemisphere,,1899-08-15,-0.2484
Southern Hemisphere,,1899-09-15,-0.2948
Southern Hemisphere,,1899-10-15,-0.3424
Southern Hemisphere,,1899-11-15,-0.3306
Southern Hemisphere,,1899-12-15,-0.4653
Southern Hemisphere,,1900-01-15,-0.315
Southern Hemisphere,,1900-02-15,-0.0914
Southern Hemisphere,,1900-03-15,-0.416
Southern Hemisphere,,1900-04-15,-0.374
Southern Hemisphere,,1900-05-15,-0.4599
Southern Hemisphere,,1900-06-15,-0.4498
Southern Hemisphere,,1900-07-15,-0.3131
Southern Hemisphere,,1900-08-15,-0.3737
Southern Hemisphere,,1900-09-15,-0.3514
Southern Hemisphere,,1900-10-15,-0.506
Southern Hemisphere,,1900-11-15,-0.4045
Southern Hemisphere,,1900-12-15,-0.3592
Southern Hemisphere,,1901-01-15,-0.3194
Southern Hemisphere,,1901-02-15,-0.3862
Southern Hemisphere,,1901-03-15,-0.4964
Southern Hemisphere,,1901-04-15,-0.4523
Southern Hemisphere,,1901-05-15,-0.3558
Southern Hemisphere,,1901-06-15,-0.4845
Southern Hemisphere,,1901-07-15,-0.5932
Southern Hemisphere,,1901-08-15,-0.4618
Southern Hemisphere,,1901-09-15,-0.5424
Southern Hemisphere,,1901-10-15,-0.468
Southern Hemisphere,,1901-11-15,-0.5566
Southern Hemisphere,,1901-12-15,-0.4799
Southern Hemisphere,,1902-01-15,-0.495
Southern Hemisphere,,1902-02-15,-0.3668
Southern Hemisphere,,1902-03-15,-0.4582
Southern Hemisphere,,1902-04-15,-0.4867
Southern Hemisphere,,1902-05-15,-0.5066
Southern Hemisphere,,1902-06-15,-0.5482
Southern Hemisphere,,1902-07-15,-0.4337
Southern Hemisphere,,1902-08-15,-0.5354
Southern Hemisphere,,1902-09-15,-0.5222
Southern Hemisphere,,1902-10-15,-0.679
Southern Hemisphere,,1902-11-15,-0.6395
Southern Hemisphere,,1902-12-15,-0.4513
Southern Hemisphere,,1903-01-15,-0.5696
Southern Hemisphere,,1903-02-15,-0.4876
Southern Hemisphere,,1903-03-15,-0.5915
Southern Hemisphere,,1903-04-15,-0.6674
Southern Hemisphere,,1903-05-15,-0.6172
Southern Hemisphere,,1903-06-15,-0.7108
Southern Hemisphere,,1903-07-15,-0.5808
Southern Hemisphere,,1903-08-15,-0.686
Southern Hemisphere,,1903-09-15,-0.7065
Southern Hemisphere,,1903-10-15,-0.7864
Southern Hemisphere,,1903-11-15,-0.673
Southern Hemisphere,,1903-12-15,-0.6431
Southern Hemisphere,,1904-01-15,-0.6971
Southern Hemisphere,,1904-02-15,-0.6741
Southern Hemisphere,,1904-03-15,-0.6837
Southern Hemisphere,,1904-04-15,-0.6591
Southern Hemisphere,,1904-05-15,-0.6794
Southern Hemisphere,,1904-06-15,-0.6336
Southern Hemisphere,,1904-07-15,-0.6208
Southern Hemisphere,,1904-08-15,-0.5489
Southern Hemisphere,,1904-09-15,-0.5457
Southern Hemisphere,,1904-10-15,-0.6753
Southern Hemisphere,,1904-11-15,-0.5993
Southern Hemisphere,,1904-12-15,-0.5251
Southern Hemisphere,,1905-01-15,-0.4765
Southern Hemisphere,,1905-02-15,-0.5268
Southern Hemisphere,,1905-03-15,-0.4428
Southern Hemisphere,,1905-04-15,-0.5416
Southern Hemisphere,,1905-05-15,-0.4572
Southern Hemisphere,,1905-06-15,-0.5284
Southern Hemisphere,,1905-07-15,-0.498
Southern Hemisphere,,1905-08-15,-0.3914
Southern Hemisphere,,1905-09-15,-0.5303
Southern Hemisphere,,1905-10-15,-0.4685
Southern Hemisphere,,1905-11-15,-0.4494
Southern Hemisphere,,1905-12-15,-0.3239
Southern Hemisphere,,1906-01-15,-0.2196
Southern Hemisphere,,1906-02-15,-0.2161
Southern Hemisphere,,1906-03-15,-0.3258
Southern Hemisphere,,1906-04-15,-0.3009
Southern Hemisphere,,1906-05-15,-0.6265
Southern Hemisphere,,1906-06-15,-0.5142
Southern Hemisphere,,1906-07-15,-0.4933
Southern Hemisphere,,1906-08-15,-0.4987
Southern Hemisphere,,1906-09-15,-0.512
Southern Hemisphere,,1906-10-15,-0.5185
Southern Hemisphere,,1906-11-15,-0.4617
Southern Hemisphere,,1906-12-15,-0.482
Southern Hemisphere,,1907-01-15,-0.3944
Southern Hemisphere,,1907-02-15,-0.4772
Southern Hemisphere,,1907-03-15,-0.3693
Southern Hemisphere,,1907-04-15,-0.3878
Southern Hemisphere,,1907-05-15,-0.5463
Southern Hemisphere,,1907-06-15,-0.5931
Southern Hemisphere,,1907-07-15,-0.5357
Southern Hemisphere,,1907-08-15,-0.4151
Southern Hemisphere,,1907-09-15,-0.4278
Southern Hemisphere,,1907-10-15,-0.5217
Southern Hemisphere,,1907-11-15,-0.5897
Southern Hemisphere,,1907-12-15,-0.6467
Southern Hemisphere,,1908-01-15,-0.5509
Southern Hemisphere,,1908-02-15,-0.5125
Southern Hemisphere,,1908-03-15,-0.5236
Southern Hemisphere,,1908-04-15,-0.6591
Southern Hemisphere,,1908-05-15,-0.5572
Southern Hemisphere,,1908-06-15,-0.6476
Southern Hemisphere,,1908-07-15,-0.5793
Southern Hemisphere,,1908-08-15,-0.6727
Southern Hemisphere,,1908-09-15,-0.6464
Southern Hemisphere,,1908-10-15,-0.7032
Southern Hemisphere,,1908-11-15,-0.6532
Southern Hemisphere,,1908-12-15,-0.6893
Southern Hemisphere,,1909-01-15,-0.6988
Southern Hemisphere,,1909-02-15,-0.6437
Southern Hemisphere,,1909-03-15,-0.6797
Southern Hemisphere,,1909-04-15,-0.6005
Southern Hemisphere,,1909-05-15,-0.654
Southern Hemisphere,,1909-06-15,-0.6476
Southern Hemisphere,,1909-07-15,-0.7555
Southern Hemisphere,,1909-08-15,-0.4766
Southern Hemisphere,,1909-09-15,-0.5437
Southern Hemisphere,,1909-10-15,-0.6767
Southern Hemisphere,,1909-11-15,-0.6622
Southern Hemisphere,,1909-12-15,-0.7025
Southern Hemisphere,,1910-01-15,-0.5827
Southern Hemisphere,,1910-02-15,-0.6242
Southern Hemisphere,,1910-03-15,-0.5451
Southern Hemisphere,,1910-04-15,-0.529
Southern Hemisphere,,1910-05-15,-0.6164
Southern Hemisphere,,1910-06-15,-0.644
Southern Hemisphere,,1910-07-15,-0.5886
Southern Hemisphere,,1910-08-15,-0.5893
Southern Hemisphere,,1910-09-15,-0.6646
Southern Hemisphere,,1910-10-15,-0.6162
Southern Hemisphere,,1910-11-15,-0.7122
Southern Hemisphere,,1910-12-15,-0.7605
Southern Hemisphere,,1911-01-15,-0.6516
Southern Hemisphere,,1911-02-15,-0.809
Southern Hemisphere,,1911-03-15,-0.8083
Southern Hemisphere,,1911-04-15,-0.8475
Southern Hemisphere,,1911-05-15,-0.7942
Southern Hemisphere,,1911-06-15,-0.7902
Southern Hemisphere,,1911-07-15,-0.7245
Southern Hemisphere,,1911-08-15,-0.7294
Southern Hemisphere,,1911-09-15,-0.7809
Southern Hemisphere,,1911-10-15,-0.6059
Southern Hemisphere,,1911-11-15,-0.5418
Southern Hemisphere,,1911-12-15,-0.3732
Southern Hemisphere,,1912-01-15,-0.301
Southern Hemisphere,,1912-02-15,-0.462
Southern Hemisphere,,1912-03-15,-0.2838
Southern Hemisphere,,1912-04-15,-0.386
Southern Hemisphere,,1912-05-15,-0.5467
Southern Hemisphere,,1912-06-15,-0.5565
Southern Hemisphere,,1912-07-15,-0.5167
Southern Hemisphere,,1912-08-15,-0.5612
Southern Hemisphere,,1912-09-15,-0.5244
Southern Hemisphere,,1912-10-15,-0.5616
Southern Hemisphere,,1912-11-15,-0.5195
Southern Hemisphere,,1912-12-15,-0.4777
Southern Hemisphere,,1913-01-15,-0.5022
Southern Hemisphere,,1913-02-15,-0.3499
Southern Hemisphere,,1913-03-15,-0.5047
Southern Hemisphere,,1913-04-15,-0.4363
Southern Hemisphere,,1913-05-15,-0.3477
Southern Hemisphere,,1913-06-15,-0.4151
Southern Hemisphere,,1913-07-15,-0.4567
Southern Hemisphere,,1913-08-15,-0.4451
Southern Hemisphere,,1913-09-15,-0.3815
Southern Hemisphere,,1913-10-15,-0.4557
Southern Hemisphere,,1913-11-15,-0.4371
Southern Hemisphere,,1913-12-15,-0.4363
Southern Hemisphere,,1914-01-15,-0.3405
Southern Hemisphere,,1914-02-15,-0.4042
Southern Hemisphere,,1914-03-15,-0.3509
Southern Hemisphere,,1914-04-15,-0.4347
Southern Hemisphere,,1914-05-15,-0.474
Southern Hemisphere,,1914-06-15,-0.415
Southern Hemisphere,,1914-07-15,-0.4639
Southern Hemisphere,,1914-08-15,-0.2386
Southern Hemisphere,,1914-09-15,-0.421
Southern Hemisphere,,1914-10-15,-0.1717
Southern Hemisphere,,1914-11-15,0.0367
Southern Hemisphere,,1914-12-15,-0.31
Southern Hemisphere,,1915-01-15,-0.3094
Southern Hemisphere,,1915-02-15,-0.357
Southern Hemisphere,,1915-03-15,0.0266
Southern Hemisphere,,1915-04-15,-0.1748
Southern Hemisphere,,1915-05-15,-0.1169
Southern Hemisphere,,1915-06-15,-0.2693
Southern Hemisphere,,1915-07-15,-0.4527
Southern Hemisphere,,1915-08-15,-0.3037
Southern Hemisphere,,1915-09-15,-0.3616
Southern Hemisphere,,1915-10-15,-0.3547
Southern Hemisphere,,1915-11-15,-0.3103
Southern Hemisphere,,1915-12-15,-0.4379
Southern Hemisphere,,1916-01-15,-0.3883
Southern Hemisphere,,1916-02-15,-0.2648
Southern Hemisphere,,1916-03-15,-0.3438
Southern Hemisphere,,1916-04-15,-0.4171
Southern Hemisphere,,1916-05-15,-0.3363
Southern Hemisphere,,1916-06-15,-0.5444
Southern Hemisphere,,1916-07-15,-0.4698
Southern Hemisphere,,1916-08-15,-0.4568
Southern Hemisphere,,1916-09-15,-0.2786
Southern Hemisphere,,1916-10-15,-0.435
Southern Hemisphere,,1916-11-15,-0.5284
Southern Hemisphere,,1916-12-15,-0.4411
Southern Hemisphere,,1917-01-15,-0.7234
Southern Hemisphere,,1917-02-15,-0.5352
Southern Hemisphere,,1917-03-15,-0.8082
Southern Hemisphere,,1917-04-15,-0.4721
Southern Hemisphere,,1917-05-15,-0.4941
Southern Hemisphere,,1917-06-15,-0.5224
Southern Hemisphere,,1917-07-15,-0.1994
Southern Hemisphere,,1917-08-15,-0.1965
Southern Hemisphere,,1917-09-15,-0.0933
Southern Hemisphere,,1917-10-15,-0.3814
Southern Hemisphere,,1917-11-15,-0.5236
Southern Hemisphere,,1917-12-15,-0.473
Southern Hemisphere,,1918-01-15,-0.51
Southern Hemisphere,,1918-02-15,-0.5691
Southern Hemisphere,,1918-03-15,-0.4366
Southern Hemisphere,,1918-04-15,-0.5426
Southern Hemisphere,,1918-05-15,-0.3759
Southern Hemisphere,,1918-06-15,-0.4719
Southern Hemisphere,,1918-07-15,-0.2665
Southern Hemisphere,,1918-08-15,-0.5564
Southern Hemisphere,,1918-09-15,-0.2282
Southern Hemisphere,,1918-10-15,-0.2229
Southern Hemisphere,,1918-11-15,0.3436
Southern Hemisphere,,1918-12-15,-0.1036
Southern Hemisphere,,1919-01-15,-0.025
Southern Hemisphere,,1919-02-15,0.0944
Southern Hemisphere,,1919-03-15,-0.2746
Southern Hemisphere,,1919-04-15,-0.2777
Southern Hemisphere,,1919-05-15,-0.107
Southern Hemisphere,,1919-06-15,-0.3806
Southern Hemisphere,,1919-07-15,-0.6312
Southern Hemisphere,,1919-08-15,-0.4606
Southern Hemisphere,,1919-09-15,-0.3712
Southern Hemisphere,,1919-10-15,-0.5684
Southern Hemisphere,,1919-11-15,-0.5871
Southern Hemisphere,,1919-12-15,-0.4546
Southern Hemisphere,,1920-01-15,-0.3329
Southern Hemisphere,,1920-02-15,-0.4647
Southern Hemisphere,,1920-03-15,-0.0229
Southern Hemisphere,,1920-04-15,-0.265
Southern Hemisphere,,1920-05-15,-0.307
Southern Hemisphere,,1920-06-15,-0.1707
Southern Hemisphere,,1920-07-15,-0.4901
Southern Hemisphere,,1920-08-15,-0.2379
Southern Hemisphere,,1920-09-15,0.0035
Southern Hemisphere,,1920-10-15,-0.0123
Southern Hemisphere,,1920-11-15,-0.1343
Southern Hemisphere,,1920-12-15,-0.2076
Southern Hemisphere,,1921-01-15,-0.4452
Southern Hemisphere,,1921-02-15,-0.2735
Southern Hemisphere,,1921-03-15,-0.3736
Southern Hemisphere,,1921-04-15,-0.4849
Southern Hemisphere,,1921-05-15,-0.4355
Southern Hemisphere,,1921-06-15,-0.2634
Southern Hemisphere,,1921-07-15,-0.2444
Southern Hemisphere,,1921-08-15,-0.3154
Southern Hemisphere,,1921-09-15,-0.1518
Southern Hemisphere,,1921-10-15,-0.1764
Southern Hemisphere,,1921-11-15,-0.192
Southern Hemisphere,,1921-12-15,-0.2844
Southern Hemisphere,,1922-01-15,-0.4335
Southern Hemisphere,,1922-02-15,-0.2042
Southern Hemisphere,,1922-03-15,-0.3526
Southern Hemisphere,,1922-04-15,-0.3932
Southern Hemisphere,,1922-05-15,-0.6902
Southern Hemisphere,,1922-06-15,-0.4646
Southern Hemisphere,,1922-07-15,-0.2812
Southern Hemisphere,,1922-08-15,-0.4165
Southern Hemisphere,,1922-09-15,-0.3795
Southern Hemisphere,,1922-10-15,-0.3564
Southern Hemisphere,,1922-11-15,-0.4025
Southern Hemisphere,,1922-12-15,-0.3723
Southern Hemisphere,,1923-01-15,-0.3781
Southern Hemisphere,,1923-02-15,-0.3391
Southern Hemisphere,,1923-03-15,-0.4192
Southern Hemisphere,,1923-04-15,-0.2003
Southern Hemisphere,,1923-05-15,-0.4096
Southern Hemisphere,,1923-06-15,-0.3007
Southern Hemisphere,,1923-07-15,-0.4482
Southern Hemisphere,,1923-08-15,-0.4045
Southern Hemisphere,,1923-09-15,-0.494
Southern Hemisphere,,1923-10-15,-0.4061
Southern Hemisphere,,1923-11-15,-0.192
Southern Hemisphere,,1923-12-15,-0.1095
Southern Hemisphere,,1924-01-15,-0.3225
Southern Hemisphere,,1924-02-15,-0.17
Southern Hemisphere,,1924-03-15,-0.3046
Southern Hemisphere,,1924-04-15,-0.2345
Southern Hemisphere,,1924-05-15,-0.3094
Southern Hemisphere,,1924-06-15,-0.407
Southern Hemisphere,,1924-07-15,-0.456
Southern Hemisphere,,1924-08-15,-0.3748
Southern Hemisphere,,1924-09-15,-0.4882
Southern Hemisphere,,1924-10-15,-0.4513
Southern Hemisphere,,1924-11-15,-0.5245
Southern Hemisphere,,1924-12-15,-0.5986
Southern Hemisphere,,1925-01-15,-0.5657
Southern Hemisphere,,1925-02-15,-0.3847
Southern Hemisphere,,1925-03-15,-0.2678
Southern Hemisphere,,1925-04-15,-0.4543
Southern Hemisphere,,1925-05-15,-0.2673
Southern Hemisphere,,1925-06-15,-0.326
Southern Hemisphere,,1925-07-15,-0.3306
Southern Hemisphere,,1925-08-15,-0.2259
Southern Hemisphere,,1925-09-15,-0.3248
Southern Hemisphere,,1925-10-15,-0.3776
Southern Hemisphere,,1925-11-15,-0.1415
Southern Hemisphere,,1925-12-15,-0.2052
Southern Hemisphere,,1926-01-15,-0.1846
Southern Hemisphere,,1926-02-15,-0.398
Southern Hemisphere,,1926-03-15,-0.1258
Southern Hemisphere,,1926-04-15,-0.1679
Southern Hemisphere,,1926-05-15,-0.2104
Southern Hemisphere,,1926-06-15,-0.1619
Southern Hemisphere,,1926-07-15,-0.3897
Southern Hemisphere,,1926-08-15,-0.2631
Southern Hemisphere,,1926-09-15,-0.3347
Southern Hemisphere,,1926-10-15,-0.2476
Southern Hemisphere,,1926-11-15,-0.3536
Southern Hemisphere,,1926-12-15,-0.2693
Southern Hemisphere,,1927-01-15,-0.3638
Southern Hemisphere,,1927-02-15,-0.2416
Southern Hemisphere,,1927-03-15,-0.4231
Southern Hemisphere,,1927-04-15,-0.2999
Southern Hemisphere,,1927-05-15,-0.3208
Southern Hemisphere,,1927-06-15,-0.4341
Southern Hemisphere,,1927-07-15,-0.2959
Southern Hemisphere,,1927-08-15,-0.2986
Southern Hemisphere,,1927-09-15,-0.3167
Southern Hemisphere,,1927-10-15,-0.3453
Southern Hemisphere,,1927-11-15,-0.3878
Southern Hemisphere,,1927-12-15,-0.3947
Southern Hemisphere,,1928-01-15,-0.2688
Southern Hemisphere,,1928-02-15,-0.2778
Southern Hemisphere,,1928-03-15,-0.4307
Southern Hemisphere,,1928-04-15,-0.2897
Southern Hemisphere,,1928-05-15,-0.3969
Southern Hemisphere,,1928-06-15,-0.4017
Southern Hemisphere,,1928-07-15,-0.2925
Southern Hemisphere,,1928-08-15,-0.2657
Southern Hemisphere,,1928-09-15,-0.4229
Southern Hemisphere,,1928-10-15,-0.2974
Southern Hemisphere,,1928-11-15,-0.3238
Southern Hemisphere,,1928-12-15,-0.429
Southern Hemisphere,,1929-01-15,-0.4236
Southern Hemisphere,,1929-02-15,-0.4966
Southern Hemisphere,,1929-03-15,-0.4769
Southern Hemisphere,,1929-04-15,-0.3908
Southern Hemisphere,,1929-05-15,-0.5185
Southern Hemisphere,,1929-06-15,-0.3746
Southern Hemisphere,,1929-07-15,-0.5224
Southern Hemisphere,,1929-08-15,-0.408
Southern Hemisphere,,1929-09-15,-0.4734
Southern Hemisphere,,1929-10-15,-0.4556
Southern Hemisphere,,1929-11-15,-0.1842
Southern Hemisphere,,1929-12-15,-0.3985
Southern Hemisphere,,1930-01-15,-0.5174
Southern Hemisphere,,1930-02-15,-0.5608
Southern Hemisphere,,1930-03-15,-0.3365
Southern Hemisphere,,1930-04-15,-0.2988
Southern Hemisphere,,1930-05-15,-0.23
Southern Hemisphere,,1930-06-15,-0.3345
Southern Hemisphere,,1930-07-15,-0.3123
Southern Hemisphere,,1930-08-15,-0.2836
Southern Hemisphere,,1930-09-15,-0.3091
Southern Hemisphere,,1930-10-15,-0.1821
Southern Hemisphere,,1930-11-15,-0.1428
Southern Hemisphere,,1930-12-15,-0.2298
Southern Hemisphere,,1931-01-15,-0.1343
Southern Hemisphere,,1931-02-15,-0.1553
Southern Hemisphere,,1931-03-15,-0.1442
Southern Hemisphere,,1931-04-15,-0.1709
Southern Hemisphere,,1931-05-15,-0.2377
Southern Hemisphere,,1931-06-15,-0.1913
Southern Hemisphere,,1931-07-15,-0.171
Southern Hemisphere,,1931-08-15,-0.2886
Southern Hemisphere,,1931-09-15,-0.1936
Southern Hemisphere,,1931-10-15,-0.3206
Southern Hemisphere,,1931-11-15,-0.2272
Southern Hemisphere,,1931-12-15,-0.2848
Southern Hemisphere,,1932-01-15,-0.2574
Southern Hemisphere,,1932-02-15,-0.1553
Southern Hemisphere,,1932-03-15,-0.084
Southern Hemisphere,,1932-04-15,-0.1774
Southern Hemisphere,,1932-05-15,-0.2399
Southern Hemisphere,,1932-06-15,-0.3368
Southern Hemisphere,,1932-07-15,-0.2229
Southern Hemisphere,,1932-08-15,-0.4306
Southern Hemisphere,,1932-09-15,-0.1463
Southern Hemisphere,,1932-10-15,-0.4073
Southern Hemisphere,,1932-11-15,-0.3324
Southern Hemisphere,,1932-12-15,-0.2509
Southern Hemisphere,,1933-01-15,-0.2818
Southern Hemisphere,,1933-02-15,-0.3135
Southern Hemisphere,,1933-03-15,-0.4321
Southern Hemisphere,,1933-04-15,-0.3719
Southern Hemisphere,,1933-05-15,-0.3814
Southern Hemisphere,,1933-06-15,-0.3775
Southern Hemisphere,,1933-07-15,-0.4062
Southern Hemisphere,,1933-08-15,-0.3165
Southern Hemisphere,,1933-09-15,-0.3991
Southern Hemisphere,,1933-10-15,-0.3584
Southern Hemisphere,,1933-11-15,-0.3871
Southern Hemisphere,,1933-12-15,-0.4943
Southern Hemisphere,,1934-01-15,-0.3042
Southern Hemisphere,,1934-02-15,-0.5091
Southern Hemisphere,,1934-03-15,-0.4179
Southern Hemisphere,,1934-04-15,-0.2648
Southern Hemisphere,,1934-05-15,-0.3378
Southern Hemisphere,,1934-06-15,-0.1615
Southern Hemisphere,,1934-07-15,-0.1956
Southern Hemisphere,,1934-08-15,-0.1409
Southern Hemisphere,,1934-09-15,-0.1254
Southern Hemisphere,,1934-10-15,-0.1774
Southern Hemisphere,,1934-11-15,-0.0796
Southern Hemisphere,,1934-12-15,-0.2878
Southern Hemisphere,,1935-01-15,-0.2321
Southern Hemisphere,,1935-02-15,-0.292
Southern Hemisphere,,1935-03-15,-0.459
Southern Hemisphere,,1935-04-15,-0.1699
Southern Hemisphere,,1935-05-15,-0.3454
Southern Hemisphere,,1935-06-15,-0.2695
Southern Hemisphere,,1935-07-15,-0.3034
Southern Hemisphere,,1935-08-15,-0.3617
Southern Hemisphere,,1935-09-15,-0.1914
Southern Hemisphere,,1935-10-15,-0.2491
Southern Hemisphere,,1935-11-15,-0.2856
Southern Hemisphere,,1935-12-15,-0.3896
Southern Hemisphere,,1936-01-15,-0.3806
Southern Hemisphere,,1936-02-15,-0.2271
Southern Hemisphere,,1936-03-15,-0.4301
Southern Hemisphere,,1936-04-15,-0.3252
Southern Hemisphere,,1936-05-15,-0.3751
Southern Hemisphere,,1936-06-15,-0.3898
Southern Hemisphere,,1936-07-15,-0.3642
Southern Hemisphere,,1936-08-15,-0.2941
Southern Hemisphere,,1936-09-15,-0.3352
Southern Hemisphere,,1936-10-15,-0.0359
Southern Hemisphere,,1936-11-15,-0.235
Southern Hemisphere,,1936-12-15,-0.226
Southern Hemisphere,,1937-01-15,-0.1826
Southern Hemisphere,,1937-02-15,-0.1037
Southern Hemisphere,,1937-03-15,-0.2485
Southern Hemisphere,,1937-04-15,-0.1457
Southern Hemisphere,,1937-05-15,-0.2411
Southern Hemisphere,,1937-06-15,-0.2109
Southern Hemisphere,,1937-07-15,-0.11
Southern Hemisphere,,1937-08-15,-0.0983
Southern Hemisphere,,1937-09-15,-0.1047
Southern Hemisphere,,1937-10-15,-0.1296
Southern Hemisphere,,1937-11-15,-0.2211
Southern Hemisphere,,1937-12-15,-0.1683
Southern Hemisphere,,1938-01-15,-0.1935
Southern Hemisphere,,1938-02-15,-0.1341
Southern Hemisphere,,1938-03-15,-0.1967
Southern Hemisphere,,1938-04-15,-0.2006
Southern Hemisphere,,1938-05-15,-0.3147
Southern Hemisphere,,1938-06-15,-0.1593
Southern Hemisphere,,1938-07-15,-0.1302
Southern Hemisphere,,1938-08-15,-0.1125
Southern Hemisphere,,1938-09-15,-0.1671
Southern Hemisphere,,1938-10-15,-0.0348
Southern Hemisphere,,1938-11-15,-0.1722
Southern Hemisphere,,1938-12-15,-0.3408
Southern Hemisphere,,1939-01-15,-0.1725
Southern Hemisphere,,1939-02-15,-0.138
Southern Hemisphere,,1939-03-15,-0.2229
Southern Hemisphere,,1939-04-15,-0.0785
Southern Hemisphere,,1939-05-15,-0.1432
Southern Hemisphere,,1939-06-15,0.0654
Southern Hemisphere,,1939-07-15,0.0315
Southern Hemisphere,,1939-08-15,-0.0577
Southern Hemisphere,,1939-09-15,-0.1463
Southern Hemisphere,,1939-10-15,-0.4436
Southern Hemisphere,,1939-11-15,-0.2756
Southern Hemisphere,,1939-12-15,-0.0306
Southern Hemisphere,,1940-01-15,0.0249
Southern Hemisphere,,1940-02-15,0.0992
Southern Hemisphere,,1940-03-15,-0.0739
Southern Hemisphere,,1940-04-15,0.1421
Southern Hemisphere,,1940-05-15,0.2003
Southern Hemisphere,,1940-06-15,-0.1295
Southern Hemisphere,,1940-07-15,0.1039
Southern Hemisphere,,1940-08-15,0.0794
Southern Hemisphere,,1940-09-15,0.0196
Southern Hemisphere,,1940-10-15,-0.0528
Southern Hemisphere,,1940-11-15,-0.2713
Southern Hemisphere,,1940-12-15,0.0529
Southern Hemisphere,,1941-01-15,-0.0839
Southern Hemisphere,,1941-02-15,-0.2144
Southern Hemisphere,,1941-03-15,-0.1353
Southern Hemisphere,,1941-04-15,-0.038
Southern Hemisphere,,1941-05-15,-0.1797
Southern Hemisphere,,1941-06-15,0.0075
Southern Hemisphere,,1941-07-15,-0.0289
Southern Hemisphere,,1941-08-15,-0.0774
Southern Hemisphere,,1941-09-15,-0.1983
Southern Hemisphere,,1941-10-15,0.1582
Southern Hemisphere,,1941-11-15,0.1042
Southern Hemisphere,,1941-12-15,0.3611
Southern Hemisphere,,1942-01-15,0.2194
Southern Hemisphere,,1942-02-15,-0.0395
Southern Hemisphere,,1942-03-15,0.1045
Southern Hemisphere,,1942-04-15,-0.0667
Southern Hemisphere,,1942-05-15,0.0545
Southern Hemisphere,,1942-06-15,-0.0099
Southern Hemisphere,,1942-07-15,-0.1053
Southern Hemisphere,,1942-08-15,-0.1711
Southern Hemisphere,,1942-09-15,-0.155
